Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z
3903,578,484,448,49,-25,-53,205.25,137.25,332.97
3904,578,484,450,49,-25,-51,206.11,136.15,332.97
3905,578,483,451,49,-26,-51,207.01,136.15,332.05
3906,579,482,452,50,-26,-50,207.47,135,332.53
3907,580,482,453,50,-26,-49,207.95,134.42,332.53
3908,582,482,454,52,-26,-48,208.44,132.71,333.43
3909,584,482,452,54,-26,-50,207.47,132.8,334.29
3910,585,482,451,54,-26,-51,207.01,133.36,334.29
3911,586,482,450,55,-26,-51,207.01,132.84,334.7
3912,587,483,451,56,-26,-51,207.01,132.32,335.1
3913,587,483,451,56,-26,-51,207.01,132.32,335.1
3914,588,484,454,57,-25,-48,207.51,130.1,336.32
3915,589,484,456,57,-25,-47,208.01,129.51,336.32
3916,589,484,456,57,-25,-47,208.01,129.51,336.32
3917,589,484,458,57,-25,-45,209.05,128.29,336.32
3918,589,484,458,57,-25,-45,209.05,128.29,336.32
3919,590,484,457,58,-25,-46,208.52,128.42,336.68
3920,590,482,457,58,-26,-46,209.48,128.42,335.85
3921,591,482,456,59,-26,-47,208.95,128.54,336.22
3922,592,482,456,60,-26,-47,208.95,128.07,336.57
3923,593,483,456,61,-26,-47,208.95,127.61,336.91
3924,594,483,456,61,-26,-47,208.95,127.61,336.91
3925,595,483,457,62,-26,-46,209.48,126.57,337.25
3926,596,484,459,63,-25,-44,209.6,124.93,338.36
3927,596,484,459,63,-25,-44,209.6,124.93,338.36
3928,596,484,461,63,-25,-43,210.17,124.32,338.36
3929,596,484,462,63,-25,-42,210.76,123.69,338.36
3930,596,484,461,63,-25,-43,210.17,124.32,338.36
3931,596,484,461,63,-25,-43,210.17,124.32,338.36
3932,594,484,461,61,-25,-43,210.17,125.18,337.71
3933,594,484,462,61,-25,-42,210.76,124.55,337.71
3934,593,485,460,61,-24,-44,208.61,125.8,338.52
3935,593,485,461,61,-24,-43,209.17,125.18,338.52
3936,592,485,460,60,-24,-44,208.61,126.25,338.2
3937,591,485,461,59,-24,-43,209.17,126.09,337.86
3938,592,486,461,60,-23,-43,208.14,125.63,339.03
3939,591,486,461,59,-23,-43,208.14,126.09,338.7
3940,591,486,462,59,-23,-42,208.71,125.45,338.7
3941,590,486,464,58,-23,-40,209.9,124.59,338.37
3942,590,487,465,58,-22,-40,208.81,124.59,339.23
3943,590,487,465,58,-22,-40,208.81,124.59,339.23
3944,591,487,464,59,-22,-40,208.81,124.14,339.55
3945,591,487,464,59,-22,-40,208.81,124.14,339.55
3946,592,486,464,60,-23,-40,209.9,123.69,339.03
3947,592,487,465,60,-22,-40,208.81,123.69,339.86
3948,594,487,466,61,-22,-39,209.43,122.59,340.17
3949,594,486,467,61,-23,-38,211.18,121.92,339.34
3950,595,486,468,62,-23,-37,211.87,120.83,339.65
3951,596,486,470,63,-23,-36,212.57,119.74,339.94
3952,596,486,471,63,-23,-35,213.31,119.05,339.94
3953,597,486,471,64,-23,-35,213.31,118.67,340.23
3954,598,486,471,64,-23,-35,213.31,118.67,340.23
3955,599,486,471,65,-23,-35,213.31,118.3,340.51
3956,600,486,472,66,-23,-34,214.08,117.26,340.79
3957,600,486,473,66,-23,-33,214.88,116.57,340.79
3958,601,486,473,67,-23,-33,214.88,116.22,341.05
3959,602,486,473,68,-23,-33,214.88,115.89,341.31
3960,603,485,473,68,-24,-33,216.03,115.89,340.56
3961,605,485,474,70,-24,-33,216.03,115.24,341.08
3962,605,485,474,70,-24,-33,216.03,115.24,341.08
3963,606,485,476,71,-24,-31,217.75,113.59,341.32
3964,606,484,476,71,-25,-31,218.88,113.59,340.6
3965,606,485,477,71,-24,-30,218.66,112.91,341.32
3966,606,485,476,71,-24,-31,217.75,113.59,341.32
3967,605,484,471,70,-25,-35,215.54,116.57,340.35
3968,606,484,473,71,-25,-33,217.15,114.93,340.6
3969,606,484,475,71,-25,-32,218,114.26,340.6
3970,606,484,474,71,-25,-33,217.15,114.93,340.6
3971,606,484,474,71,-25,-33,217.15,114.93,340.6
3972,606,484,477,71,-25,-30,219.81,112.91,340.6
3973,607,484,478,72,-25,-29,220.76,111.94,340.85
3974,606,484,476,71,-25,-31,218.88,113.59,340.6
3975,605,484,476,70,-25,-31,218.88,113.89,340.35
3976,606,484,476,71,-25,-31,218.88,113.59,340.6
3977,606,485,477,71,-24,-30,218.66,112.91,341.32
3978,607,484,477,72,-25,-30,219.81,112.62,340.85
3979,607,484,477,72,-25,-30,219.81,112.62,340.85
3980,607,485,478,72,-24,-29,219.61,111.94,341.57
3981,607,484,477,72,-25,-30,219.81,112.62,340.85
3982,608,485,478,72,-24,-29,219.61,111.94,341.57
3983,608,485,479,72,-24,-29,219.61,111.94,341.57
3984,608,485,477,72,-24,-30,218.66,112.62,341.57
3985,610,485,478,74,-24,-29,219.61,111.4,342.03
3986,611,485,478,75,-24,-29,219.61,111.14,342.26
3987,611,486,479,75,-23,-29,218.42,111.14,342.95
3988,610,486,479,74,-23,-29,218.42,111.4,342.73
3989,610,485,479,74,-24,-29,219.61,111.4,342.03
3990,611,485,481,75,-24,-27,221.63,109.8,342.26
3991,611,484,481,75,-25,-27,222.8,109.8,341.57
3992,611,483,483,75,-26,-26,225,109.12,340.88
3993,611,483,484,75,-26,-25,226.12,108.43,340.88
3994,610,483,484,74,-26,-25,226.12,108.67,340.64
3995,611,483,485,75,-26,-24,227.29,107.74,340.88
3996,611,484,486,75,-25,-23,227.39,107.05,341.57
3997,611,484,486,75,-25,-23,227.39,107.05,341.57
3998,610,484,485,74,-25,-24,226.17,107.97,341.33
3999,610,484,486,74,-25,-23,227.39,107.27,341.33
4000,610,484,486,74,-25,-23,227.39,107.27,341.33
4001,610,483,486,74,-26,-23,228.5,107.27,340.64
4002,610,483,484,74,-26,-25,226.12,108.67,340.64
4003,613,483,484,76,-26,-25,226.12,108.21,341.11
4004,614,483,484,77,-26,-25,226.12,107.99,341.34
4005,614,483,483,77,-26,-26,225,108.66,341.34
4006,615,483,483,78,-26,-26,225,108.43,341.57
4007,615,483,483,78,-26,-26,225,108.43,341.57
4008,615,483,481,78,-26,-27,223.92,109.09,341.57
4009,616,483,481,79,-26,-27,223.92,108.87,341.78
4010,616,484,482,79,-25,-26,223.88,108.22,342.44
4011,616,484,483,79,-25,-26,223.88,108.22,342.44
4012,616,484,483,79,-25,-26,223.88,108.22,342.44
4013,615,483,483,78,-26,-26,225,108.43,341.57
4014,615,483,484,78,-26,-25,226.12,107.77,341.57
4015,615,482,485,78,-26,-24,227.29,107.1,341.57
4016,615,482,486,78,-26,-23,228.5,106.43,341.57
4017,615,482,486,78,-26,-23,228.5,106.43,341.57
4018,615,482,486,78,-26,-23,228.5,106.43,341.57
4019,615,482,487,78,-26,-22,229.76,105.75,341.57
4020,615,483,488,78,-26,-22,229.76,105.75,341.57
4021,615,483,488,78,-26,-22,229.76,105.75,341.57
4022,615,483,488,78,-26,-22,229.76,105.75,341.57
4023,615,483,486,78,-26,-23,228.5,106.43,341.57
4024,615,482,485,78,-26,-24,227.29,107.1,341.57
4025,616,482,483,79,-26,-26,225,108.22,341.78
4026,616,483,481,79,-26,-27,223.92,108.87,341.78
4027,617,483,483,79,-26,-26,225,108.22,341.78
4028,617,484,485,79,-25,-24,226.17,106.9,342.44
4029,616,483,487,79,-26,-22,229.76,105.56,341.78
4030,616,482,488,79,-26,-22,229.76,105.56,341.78
4031,615,481,489,78,-27,-21,232.13,105.07,340.91
4032,615,481,489,78,-27,-21,232.13,105.07,340.91
4033,615,481,489,78,-27,-21,232.13,105.07,340.91
4034,615,481,488,78,-27,-22,230.83,105.75,340.91
4035,616,482,487,79,-26,-22,229.76,105.56,341.78
4036,616,482,487,79,-26,-22,229.76,105.56,341.78
4037,616,483,487,79,-26,-22,229.76,105.56,341.78
4038,616,483,487,79,-26,-22,229.76,105.56,341.78
4039,616,483,488,79,-26,-22,229.76,105.56,341.78
4040,616,483,488,79,-26,-22,229.76,105.56,341.78
4041,616,483,490,79,-26,-20,232.43,104.21,341.78
4042,616,482,490,79,-26,-20,232.43,104.21,341.78
4043,616,482,490,79,-26,-20,232.43,104.21,341.78
4044,617,481,491,79,-27,-19,234.87,103.52,341.13
4045,617,481,492,79,-27,-18,236.31,102.84,341.13
4046,617,481,491,79,-27,-19,234.87,103.52,341.13
4047,617,481,491,79,-27,-19,234.87,103.52,341.13
4048,617,482,491,79,-26,-19,233.84,103.52,341.78
4049,617,482,490,79,-26,-20,232.43,104.21,341.78
4050,617,482,489,79,-26,-21,231.07,104.89,341.78
4051,616,482,488,79,-26,-22,229.76,105.56,341.78
4052,616,482,488,79,-26,-22,229.76,105.56,341.78
4053,616,482,488,79,-26,-22,229.76,105.56,341.78
4054,615,482,490,78,-26,-20,232.43,104.38,341.57
4055,614,482,491,77,-26,-19,233.84,103.86,341.34
4056,614,483,491,77,-26,-19,233.84,103.86,341.34
4057,613,483,491,76,-26,-19,233.84,104.04,341.11
4058,613,483,490,76,-26,-20,232.43,104.74,341.11
4059,613,484,489,76,-25,-21,229.97,105.45,341.79
4060,613,484,489,76,-25,-21,229.97,105.45,341.79
4061,614,484,489,77,-25,-21,229.97,105.26,342.01
4062,615,484,487,78,-25,-22,228.65,105.75,342.23
4063,615,485,487,78,-24,-22,227.49,105.75,342.9
4064,616,485,487,79,-24,-22,227.49,105.56,343.1
4065,616,485,487,79,-24,-22,227.49,105.56,343.1
4066,617,485,487,79,-24,-22,227.49,105.56,343.1
4067,617,485,489,79,-24,-21,228.81,104.89,343.1
4068,616,484,488,79,-25,-22,228.65,105.56,342.44
4069,616,484,489,79,-25,-21,229.97,104.89,342.44
4070,617,484,489,79,-25,-21,229.97,104.89,342.44
4071,618,484,490,80,-25,-20,231.34,104.04,342.65
4072,618,484,490,80,-25,-20,231.34,104.04,342.65
4073,618,484,492,80,-25,-18,234.25,102.68,342.65
4074,618,483,493,80,-26,-18,235.3,102.68,342
4075,618,483,494,80,-26,-17,236.82,102,342
4076,617,483,495,79,-26,-16,238.39,101.45,341.78
4077,618,483,495,80,-26,-16,238.39,101.31,342
4078,618,482,495,80,-26,-16,238.39,101.31,342
4079,618,483,495,80,-26,-16,238.39,101.31,342
4080,617,482,495,79,-26,-16,238.39,101.45,341.78
4081,617,483,494,79,-26,-17,236.82,102.14,341.78
4082,618,483,493,80,-26,-18,235.3,102.68,342
4083,618,483,492,80,-26,-18,235.3,102.68,342
4084,618,484,492,80,-25,-18,234.25,102.68,342.65
4085,618,484,494,80,-25,-17,235.78,102,342.65
4086,618,485,494,80,-24,-17,234.69,102,343.3
4087,618,485,494,80,-24,-17,234.69,102,343.3
4088,618,485,494,80,-24,-17,234.69,102,343.3
4089,618,485,495,80,-24,-16,236.31,101.31,343.3
4090,618,485,495,80,-24,-16,236.31,101.31,343.3
4091,617,484,495,79,-25,-16,237.38,101.45,342.44
4092,617,484,496,79,-25,-15,239.04,100.75,342.44
4093,617,484,497,79,-25,-15,239.04,100.75,342.44
4094,618,483,497,80,-26,-15,240.02,100.62,342
4095,618,483,497,80,-26,-15,240.02,100.62,342
4096,618,483,498,80,-26,-14,241.7,99.93,342
4097,619,484,498,81,-25,-14,240.75,99.81,342.85
4098,619,484,498,81,-25,-14,240.75,99.81,342.85
4099,619,484,499,81,-25,-13,242.53,99.12,342.85
4100,619,484,500,81,-25,-12,244.36,98.43,342.85
4101,619,484,500,81,-25,-12,244.36,98.43,342.85
4102,619,483,500,81,-26,-12,245.22,98.43,342.2
4103,619,484,500,81,-25,-12,244.36,98.43,342.85
4104,620,484,500,82,-25,-12,244.36,98.33,343.04
4105,620,484,501,82,-25,-11,246.25,97.64,343.04
4106,620,484,500,82,-25,-12,244.36,98.33,343.04
4107,619,484,498,81,-25,-14,240.75,99.81,342.85
4108,620,483,497,82,-26,-15,240.02,100.37,342.41
4109,621,484,496,82,-25,-15,239.04,100.37,343.04
4110,621,484,495,82,-25,-16,237.38,101.04,343.04
4111,620,485,496,82,-24,-15,237.99,100.37,343.69
4112,620,485,498,82,-24,-14,239.74,99.69,343.69
4113,619,485,498,81,-24,-14,239.74,99.81,343.5
4114,618,484,498,80,-25,-14,240.75,99.93,342.65
4115,619,484,499,81,-25,-13,242.53,99.12,342.85
4116,619,484,499,81,-25,-13,242.53,99.12,342.85
4117,620,484,499,82,-25,-13,242.53,99.01,343.04
4118,620,484,499,82,-25,-13,242.53,99.01,343.04
4119,620,483,499,82,-26,-13,243.43,99.01,342.41
4120,621,483,498,82,-26,-14,241.7,99.69,342.41
4121,621,483,498,82,-26,-14,241.7,99.69,342.41
4122,622,484,498,83,-25,-14,240.75,99.57,343.24
4123,622,485,499,83,-24,-13,241.56,98.9,343.87
4124,621,485,500,82,-24,-12,243.43,98.33,343.69
4125,621,485,501,82,-24,-11,245.38,97.64,343.69
4126,621,485,501,82,-24,-11,245.38,97.64,343.69
4127,620,485,501,82,-24,-11,245.38,97.64,343.69
4128,620,485,501,82,-24,-11,245.38,97.64,343.69
4129,620,485,502,82,-24,-11,245.38,97.64,343.69
4130,619,486,502,81,-23,-11,244.44,97.73,344.15
4131,619,486,501,81,-23,-11,244.44,97.73,344.15
4132,619,486,502,81,-23,-11,244.44,97.73,344.15
4133,618,486,501,80,-23,-11,244.44,97.83,343.96
4134,618,486,501,80,-23,-11,244.44,97.83,343.96
4135,619,487,501,81,-22,-11,243.43,97.73,344.8
4136,619,487,500,81,-22,-12,241.39,98.43,344.8
4137,620,487,499,82,-22,-13,239.42,99.01,344.98
4138,621,487,499,82,-22,-13,239.42,99.01,344.98
4139,622,487,499,83,-22,-13,239.42,98.9,345.15
4140,623,486,500,84,-23,-12,242.45,98.13,344.69
4141,623,486,502,84,-23,-11,244.44,97.46,344.69
4142,622,486,503,83,-23,-10,246.5,96.87,344.51
4143,622,486,504,83,-23,-9,248.63,96.19,344.51
4144,622,487,504,83,-22,-9,247.75,96.19,345.15
4145,622,487,504,83,-22,-9,247.75,96.19,345.15
4146,622,487,504,83,-22,-9,247.75,96.19,345.15
4147,622,489,503,83,-21,-10,244.54,96.87,345.8
4148,622,489,503,83,-21,-10,244.54,96.87,345.8
4149,621,489,502,82,-21,-11,242.35,97.64,345.64
4150,620,489,503,82,-21,-10,244.54,96.95,345.64
4151,620,489,502,82,-21,-11,242.35,97.64,345.64
4152,620,489,503,82,-21,-10,244.54,96.95,345.64
4153,620,491,502,82,-19,-11,239.93,97.64,346.95
4154,621,491,502,82,-19,-11,239.93,97.64,346.95
4155,621,492,502,82,-18,-11,238.57,97.64,347.62
4156,621,492,501,82,-18,-11,238.57,97.64,347.62
4157,621,492,501,82,-18,-11,238.57,97.64,347.62
4158,622,493,501,83,-18,-11,238.57,97.55,347.76
4159,622,493,501,83,-18,-11,238.57,97.55,347.76
4160,622,492,500,83,-18,-12,236.31,98.23,347.76
4161,622,492,499,83,-18,-13,234.16,98.9,347.76
4162,621,492,497,82,-18,-15,230.19,100.37,347.62
4163,622,491,497,83,-19,-15,231.71,100.24,347.11
4164,623,491,496,84,-19,-15,231.71,100.12,347.25
4165,623,491,495,84,-19,-16,229.9,100.78,347.25
4166,623,491,496,84,-19,-15,231.71,100.12,347.25
4167,624,491,496,85,-19,-15,231.71,100.01,347.4
4168,625,491,497,86,-19,-15,231.71,99.89,347.54
4169,626,491,498,86,-19,-14,233.62,99.25,347.54
4170,626,492,498,86,-18,-14,232.13,99.25,348.18
4171,626,491,498,86,-19,-14,233.62,99.25,347.54
4172,626,491,498,86,-19,-14,233.62,99.25,347.54
4173,626,491,498,86,-19,-14,233.62,99.25,347.54
4174,626,492,498,86,-18,-14,232.13,99.25,348.18
4175,625,492,497,86,-18,-15,230.19,99.89,348.18
4176,624,492,497,85,-18,-15,230.19,100.01,348.04
4177,624,493,497,85,-18,-15,230.19,100.01,348.04
4178,623,493,497,84,-18,-15,230.19,100.12,347.91
4179,622,494,496,83,-17,-15,228.58,100.24,348.42
4180,621,494,495,82,-17,-16,226.74,101.04,348.29
4181,620,494,494,82,-17,-17,225,101.71,348.29
4182,620,495,493,82,-16,-18,221.63,102.38,348.96
4183,619,496,491,81,-15,-19,218.29,103.2,349.51
4184,619,496,490,81,-15,-20,216.87,103.87,349.51
4185,619,497,487,81,-15,-22,214.29,105.2,349.51
4186,620,497,484,82,-15,-25,210.96,106.96,349.63
4187,620,497,482,82,-15,-26,209.98,107.59,349.63
4188,621,497,480,82,-15,-28,208.18,108.85,349.63
4189,622,498,481,83,-14,-27,207.41,108.02,350.43
4190,623,498,482,84,-14,-2,208.3,107.2,350.54
4191,623,497,479,84,-15,-29,207.35,109.05,349.88
4192,622,496,478,83,-15,-29,207.35,109.26,349.76
4193,621,495,479,82,-16,-29,208.89,109.48,348.96
4194,620,494,480,82,-17,-28,211.26,108.85,348.29
4195,620,494,482,82,-17,-26,213.18,107.59,348.29
4196,621,494,482,82,-17,-26,213.18,107.59,348.29
4197,622,495,482,83,-16,-26,211.61,107.39,349.09
4198,622,495,482,83,-16,-26,211.61,107.39,349.09
4199,622,496,482,83,-15,-26,209.98,107.39,349.76
4200,620,496,481,82,-15,-27,209.05,108.23,349.63
4201,619,497,482,81,-15,-26,209.98,107.8,349.51
4202,617,497,482,79,-15,-26,209.98,108.22,349.25
4203,616,497,483,79,-15,-26,209.98,108.22,349.25
4204,614,497,485,77,-15,-24,212.01,107.31,348.98
4205,615,498,485,78,-14,-24,210.26,107.1,349.82
4206,614,498,487,77,-14,-22,212.47,105.95,349.7
4207,612,497,484,75,-15,-25,210.96,108.43,348.69
4208,612,497,484,75,-15,-25,210.96,108.43,348.69
4209,612,498,484,75,-14,-25,209.25,108.43,349.43
4210,613,498,483,76,-14,-26,208.3,108.89,349.56
4211,612,497,480,75,-15,-28,208.18,110.47,348.69
4212,611,497,478,75,-15,-29,207.35,111.14,348.69
4213,611,497,478,75,-15,-29,207.35,111.14,348.69
4214,611,497,477,75,-15,-30,206.57,111.8,348.69
4215,611,497,475,75,-15,-32,205.11,113.11,348.69
4216,611,497,474,75,-15,-33,204.44,113.75,348.69
4217,611,497,473,75,-15,-33,204.44,113.75,348.69
4218,611,497,473,75,-15,-33,204.44,113.75,348.69
4219,611,497,474,75,-15,-33,204.44,113.75,348.69
4220,611,496,474,75,-15,-33,204.44,113.75,348.69
4221,610,496,474,74,-15,-33,204.44,114.03,348.54
4222,609,496,474,73,-15,-33,204.44,114.33,348.39
4223,608,496,473,72,-15,-33,204.44,114.62,348.23
4224,607,497,472,72,-15,-34,203.81,115.28,348.23
4225,606,498,471,71,-14,-35,201.8,116.24,348.85
4226,606,500,470,71,-12,-36,198.43,116.89,350.41
4227,604,500,468,69,-12,-37,197.97,118.2,350.13
4228,603,501,466,68,-11,-39,195.75,119.84,350.81
4229,603,501,464,68,-11,-40,195.38,120.47,350.81
4230,602,501,462,68,-11,-42,194.68,121.7,350.81
4231,602,501,461,68,-11,-43,194.35,122.31,350.81
4232,601,500,460,67,-12,-44,195.26,123.29,349.85
4233,600,500,459,66,-12,-44,195.26,123.69,349.7
4234,600,499,458,66,-13,-45,196.11,124.29,348.86
4235,599,499,458,65,-13,-45,196.11,124.7,348.69
4236,598,500,455,64,-12,-47,194.32,126.29,349.38
4237,597,500,453,64,-12,-49,193.76,127.44,349.38
4238,596,501,453,63,-11,-49,192.65,127.87,350.1
4239,594,502,455,61,-11,-47,193.17,127.61,349.78
4240,593,502,456,61,-11,-47,193.17,127.61,349.78
4241,592,503,456,60,-10,-47,192.01,128.07,350.54
4242,591,505,456,59,-8,-47,189.66,128.54,352.28
4243,590,505,455,58,-8,-47,189.66,129.02,352.15
4244,589,505,455,57,-8,-47,189.66,129.51,352.01
4245,588,506,454,57,-8,-48,189.46,130.1,352.01
4246,586,506,454,55,-8,-48,189.46,131.11,351.72
4247,585,505,453,54,-8,-49,189.27,132.22,351.57
4248,582,505,452,52,-8,-50,189.09,133.88,351.25
4249,580,504,450,50,-9,-51,190.01,135.57,349.8
4250,580,503,448,50,-10,-53,190.68,136.67,348.69
4251,580,504,447,50,-9,-54,189.46,137.2,349.8
4252,580,504,446,50,-9,-54,189.46,137.2,349.8
4253,581,504,445,51,-9,-55,189.29,137.16,349.99
4254,581,504,446,51,-9,-54,189.46,136.64,349.99
4255,581,505,445,51,-8,-55,188.28,137.16,351.09
4256,580,506,444,50,-8,-56,188.13,138.24,350.91
4257,579,507,445,50,-7,-55,187.25,137.73,352.03
4258,578,507,446,49,-7,-54,187.39,137.78,351.87
4259,578,508,447,49,-6,-54,186.34,137.78,353.02
4260,576,508,446,47,-6,-54,186.34,138.96,352.73
4261,575,507,445,46,-7,-55,187.25,140.09,351.35
4262,575,507,445,46,-7,-55,187.25,140.09,351.35
4263,574,507,444,46,-7,-56,187.13,140.6,351.35
4264,573,506,444,45,-8,-56,188.13,141.22,349.92
4265,572,507,442,44,-7,-58,186.88,142.82,350.96
4266,571,507,443,43,-7,-57,187,142.97,350.75
4267,570,507,442,43,-7,-58,186.88,143.45,350.75
4268,568,507,441,41,-7,-58,186.88,144.74,350.31
4269,567,507,440,40,-7,-59,186.77,145.86,350.07
4270,567,509,440,40,-5,-59,184.84,145.86,352.88
4271,567,509,441,40,-5,-58,184.93,145.41,352.88
4272,567,509,440,40,-5,-59,184.84,145.86,352.88
4273,566,509,439,39,-5,-60,184.76,146.98,352.69
4274,566,510,438,39,-4,-61,183.75,147.41,354.14
4275,565,510,437,39,-4,-62,183.69,147.83,354.14
4276,565,510,436,39,-4,-62,183.69,147.83,354.14
4277,564,510,435,38,-4,-63,183.63,148.9,353.99
4278,564,509,431,38,-5,-66,184.33,150.07,352.5
4279,565,508,430,39,-6,-67,185.12,149.8,351.25
4280,565,507,427,39,-7,-69,185.79,150.52,349.82
4281,565,508,425,39,-6,-71,184.83,151.22,351.25
4282,564,509,423,38,-5,-72,183.97,152.18,352.5
4283,565,511,422,39,-4,-73,183.14,151.89,354.14
4284,566,511,423,39,-4,-72,183.18,151.56,354.14
4285,566,513,423,39,-2,-72,181.59,151.56,357.06
4286,567,513,423,40,-2,-72,181.59,150.95,357.14
4287,566,513,423,39,-2,-72,181.59,151.56,357.06
4288,565,514,423,39,-1,-72,180.8,151.56,358.53
4289,563,514,423,37,-1,-72,180.8,152.8,358.45
4290,561,514,423,36,-1,-72,180.8,153.43,358.41
4291,559,514,423,34,-1,-72,180.8,154.72,358.32
4292,558,514,424,33,-1,-72,180.8,155.38,358.26
4293,555,515,425,31,0,-71,180,156.41,360
4294,554,515,426,30,0,-70,180,156.8,360
4295,552,515,427,28,0,-69,180,157.91,360
4296,551,515,427,28,0,-69,180,157.91,360
4297,549,517,427,26,1,-69,179.17,159.35,2.2
4298,548,517,427,25,1,-69,179.17,160.08,2.29
4299,547,517,428,25,1,-69,179.17,160.08,2.29
4300,546,518,428,24,2,-69,178.34,160.82,4.76
4301,546,518,429,24,2,-68,178.32,160.56,4.76
4302,545,518,429,23,2,-68,178.32,161.31,4.97
4303,544,518,429,22,2,-68,178.32,162.07,5.19
4304,543,518,428,21,2,-69,178.34,163.07,5.44
4305,542,519,428,21,3,-69,177.51,163.07,8.13
4306,542,519,427,21,3,-69,177.51,163.07,8.13
4307,541,519,427,20,3,-69,177.51,163.84,8.53
4308,541,519,425,20,3,-71,177.58,164.27,8.53
4309,540,519,422,19,3,-73,177.65,165.41,8.97
4310,539,519,420,18,3,-75,177.71,166.5,9.46
4311,538,519,419,18,3,-76,177.74,166.68,9.46
4312,538,519,419,18,3,-76,177.74,166.68,9.46
4313,536,519,421,16,3,-74,177.68,167.8,10.62
4314,536,519,422,16,3,-73,177.65,167.64,10.62
4315,534,519,424,14,3,-72,177.61,169,12.09
4316,533,520,425,14,3,-71,177.58,168.85,12.09
4317,531,520,426,12,3,-70,177.55,170.27,14.04
4318,529,519,427,10,3,-69,177.51,171.75,16.7
4319,527,520,427,9,3,-69,177.51,172.57,18.43
4320,526,520,427,8,3,-69,177.51,173.39,20.56
4321,526,519,429,8,3,-68,177.47,173.29,20.56
4322,525,518,426,7,2,-70,178.36,174.29,15.95
4323,525,520,427,7,3,-69,177.51,174.21,23.2
4324,525,521,429,7,4,-68,176.63,174.12,29.74
4325,525,523,430,7,6,-67,174.88,174.04,40.6
4326,525,525,430,7,7,-67,174.04,174.04,45
4327,524,526,431,7,8,-66,173.09,173.95,48.81
4328,523,526,431,6,8,-66,173.09,174.81,53.13
4329,523,527,432,6,9,-65,172.12,174.73,56.31
4330,522,527,433,5,9,-65,172.12,175.6,60.95
4331,522,527,433,5,9,-65,172.12,175.6,60.95
4332,522,527,435,5,9,-63,171.87,175.46,60.95
4333,520,528,438,3,10,-61,170.69,177.18,73.3
4334,518,528,440,2,10,-59,170.38,178.06,78.69
4335,517,528,441,1,10,-58,170.22,179.01,84.29
4336,515,529,442,0,10,-58,170.22,180,90
4337,512,528,443,-3,10,-57,170.05,183.01,106.7
4338,510,529,443,-4,10,-57,170.05,184.01,111.8
4339,509,528,444,-5,10,-56,169.88,185.1,116.57
4340,509,527,444,-5,9,-56,170.87,185.1,119.05
4341,507,527,443,-7,9,-57,171.03,187,127.87
4342,506,528,444,-8,10,-56,169.88,188.13,128.66
4343,503,529,445,-10,10,-55,169.7,190.3,135
4344,500,531,446,-12,12,-54,167.47,192.53,135
4345,497,533,446,-15,14,-54,165.47,195.52,136.97
4346,495,534,446,-16,14,-54,165.47,196.5,138.81
4347,493,535,446,-18,15,-54,164.48,198.43,140.19
4348,493,536,446,-18,16,-54,163.5,198.43,138.37
4349,492,537,445,-18,17,-55,162.82,198.12,136.64
4350,491,539,447,-19,18,-54,161.57,199.38,136.55
4351,489,540,449,-21,19,-52,159.93,201.99,137.86
4352,487,541,450,-22,20,-51,158.59,203.33,137.73
4353,485,542,451,-24,21,-51,157.62,205.2,138.81
4354,483,541,450,-26,20,-51,158.59,207.01,142.43
4355,481,540,449,-27,19,-52,159.93,207.44,144.87
4356,479,539,446,-29,18,-54,161.57,208.24,148.17
4357,478,538,443,-29,18,-57,162.47,206.97,148.17
4358,477,537,439,-30,17,-60,164.18,206.57,150.46
4359,477,538,439,-30,18,-60,163.3,206.57,149.04
4360,477,539,438,-30,18,-61,163.56,206.19,149.04
4361,477,540,439,-30,19,-60,162.43,206.57,147.65
4362,476,540,440,-31,19,-59,162.15,207.72,148.5
4363,476,539,440,-31,18,-59,163.03,207.72,149.86
4364,476,538,441,-31,18,-58,162.76,208.12,149.86
4365,475,536,441,-32,16,-58,164.58,208.89,153.43
4366,475,534,441,-32,14,-58,166.43,208.89,156.37
4367,475,532,441,-32,13,-58,167.37,208.89,157.89
4368,475,530,441,-32,11,-58,169.26,208.89,161.03
4369,475,528,442,-32,10,-58,170.22,208.89,162.65
4370,473,526,442,-33,8,-58,172.15,209.64,166.37
4371,472,525,442,-34,7,-58,173.12,210.38,168.37
4372,471,524,442,-35,7,-58,173.12,211.11,168.69
4373,470,523,443,-36,6,-57,173.99,212.28,170.54
4374,469,522,442,-36,5,-58,175.07,211.83,172.09
4375,467,522,441,-38,5,-58,175.07,213.23,172.5
4376,466,522,440,-39,5,-59,175.16,213.47,172.69
4377,465,523,440,-40,6,-59,174.19,214.14,171.47
4378,464,523,441,-40,6,-58,174.09,214.59,171.47
4379,462,523,442,-42,6,-58,174.09,215.91,171.87
4380,460,523,443,-44,6,-57,173.99,217.67,172.23
4381,459,522,444,-44,5,-56,174.9,218.16,173.52
4382,457,522,444,-46,5,-56,174.9,219.4,173.8
4383,456,521,443,-47,4,-57,175.99,219.51,175.14
4384,454,521,441,-48,4,-58,176.05,219.61,175.24
4385,453,521,439,-49,4,-60,176.19,219.24,175.33
4386,452,521,437,-50,4,-62,176.31,218.88,175.43
4387,452,520,433,-50,3,-65,177.36,217.57,176.57
